會計項目,資產總計,負債總計,權益總計,營業活動之淨現金流入,營業收入合計,營業成本合計,每股盈餘,繼續營業單位稅前淨利,所得稅費用,不動產、廠房及設備合計,流動資產合計,流動負債合計,營業利益,存貨合計,利息費用,應收帳款淨額,本期淨利,流動比率,速動比率,利息保障倍數,負債比,稅後淨利率,存貨週轉率,ROA,ROE,毛利率,股票代碼,股票名稱,股票類別
2016Q1,8102372.0,2624656.0,5477716.0,-131626.0,2128939.0,1827127.0,0.59,185906.0,-1382.0,2965827.0,3740170.0,2405455.0,207383.0,737682.0,13196.0,817413.0,187288.0,155.49,124.82,15.09,32.39,8.8,2.78,2.49,3.46,14.18,4934,太極,光電業
2016Q1,8890636.0,2554480.0,6336156.0,479543.0,1315243.0,963662.0,1.33,176950.0,4136.0,2952556.0,5585826.0,2452774.0,173094.0,462365.0,1900.0,1338432.0,172814.0,227.74,208.88,94.13,28.73,13.14,1.82,1.93,2.75,26.73,4935,茂林-KY,光電業
2016Q1,417175521.0,223557496.0,193618025.0,14248802.0,256382310.0,241570449.0,1.58,6501172.0,1659886.0,71324858.0,330314883.0,209945422.0,6775788.0,86617917.0,164099.0,78984074.0,4841286.0,157.33,116.08,40.62,53.59,1.89,2.36,1.11,2.51,5.78,4938,和碩,電腦及週邊設備業
2016Q1,9688886.0,2474015.0,7214871.0,419281.0,1556582.0,1255808.0,0.6,98336.0,12066.0,2116417.0,6986389.0,2267460.0,96573.0,438518.0,2859.0,2860384.0,86270.0,308.12,288.78,35.4,25.53,5.54,3.04,0.89,1.19,19.32,4942,嘉彰,光電業
2016Q1,2793511.0,582039.0,2211472.0,81232.0,684290.0,423784.0,0.7,88657.0,12855.0,644432.0,2085966.0,499227.0,89005.0,381516.0,125.0,508834.0,75802.0,417.84,341.42,710.26,20.84,11.08,1.11,2.67,3.49,38.07,4952,凌通,半導體業
2016Q1,2979009.0,1025178.0,1953831.0,14457.0,274758.0,241049.0,-0.45,-54086.0,-9238.0,1106359.0,1753145.0,835667.0,-43351.0,313269.0,2529.0,406819.0,-44848.0,209.79,172.3,-20.39,34.41,-16.32,0.74,-1.44,-2.27,12.27,4956,光鋐,光電業
2016Q1,85810155.0,43837705.0,41972450.0,1545360.0,15397803.0,12950514.0,0.39,483848.0,172881.0,32549956.0,50860464.0,34703380.0,593175.0,6206412.0,104859.0,9779319.0,310967.0,146.56,128.67,5.61,51.09,2.02,2.13,0.43,0.74,15.89,4958,臻鼎-KY,電子零組件業
2016Q1,17035287.0,4480695.0,12554592.0,86712.0,2347214.0,2374143.0,-0.7,-370848.0,-9982.0,6894037.0,9168929.0,3896931.0,-232793.0,1772183.0,5023.0,2649629.0,-360866.0,235.29,189.81,-72.83,26.3,-15.37,1.23,-2.05,-2.83,-1.15,4960,誠美材,光電業
2016Q1,1231663.0,400172.0,831491.0,94540.0,476111.0,321146.0,0.5,28884.0,3908.0,58284.0,1135337.0,395627.0,41176.0,295509.0,0,343044.0,24976.0,286.97,212.28,0,32.49,5.25,1.07,2.12,3.05,32.55,4968,立積,半導體業
2016Q1,2260340.0,902716.0,1357624.0,-33020.0,327227.0,305442.0,-0.26,-31577.0,-5099.0,1445541.0,724794.0,310412.0,-25314.0,254545.0,2527.0,262001.0,-26478.0,233.49,151.49,-11.5,39.94,-8.09,1.23,-1.06,-1.93,6.66,4976,佳凌,光電業
2016Q1,1749241.0,260044.0,1489197.0,-2159.0,463145.0,335206.0,1.48,69561.0,-6155.0,208748.0,1514542.0,257078.0,68446.0,376402.0,0,251905.0,75716.0,589.14,442.72,0,14.87,16.35,0.97,4.35,5.18,27.62,4977,眾達-KY,通信網路業
2016Q1,1916736.0,244584.0,1672152.0,-136340.0,265157.0,21817.0,-0.4,-21675.0,22473.0,58526.0,1755591.0,201114.0,-26968.0,0.0,0,117810.0,-44148.0,872.93,872.93,0,12.76,-16.65,0,-2.22,-2.61,91.77,4994,傳奇,資訊服務業
2016Q1,3463827.0,640316.0,2823511.0,141938.0,418822.0,298988.0,0.61,53964.0,9174.0,802558.0,2487555.0,485410.0,51645.0,232835.0,349.0,793219.0,44790.0,512.46,464.5,155.62,18.49,10.69,1.31,1.29,1.59,28.61,4999,鑫禾,電子零組件業
2016Q1,7635170.0,1948659.0,5686511.0,227783.0,1699797.0,1260711.0,0.87,316228.0,54868.0,3618104.0,3741731.0,1448577.0,319433.0,1419319.0,1972.0,1252137.0,261360.0,258.3,160.32,161.36,25.52,15.38,0.87,3.46,4.71,25.83,5007,三星,鋼鐵工業
2016Q1,6084328.0,1440983.0,4643345.0,159856.0,507115.0,68042.0,0.93,114688.0,24249.0,464500.0,3908940.0,949463.0,217838.0,7867.0,0,91158.0,90439.0,411.7,410.87,0,23.68,17.83,8.95,1.49,1.97,86.58,5203,訊連,資訊服務業
2016Q1,2764254.0,699494.0,2064760.0,177348.0,314415.0,244168.0,0.08,11312.0,6999.0,595666.0,2020465.0,501805.0,14122.0,163845.0,1160.0,524391.0,4313.0,402.64,369.99,10.75,25.3,1.37,1.46,0.17,0.21,22.34,5215,科嘉-KY,電腦及週邊設備業
2016Q1,4592742.0,2926913.0,1665829.0,-14484.0,1427857.0,1239243.0,0.22,18401.0,4852.0,1151079.0,3033928.0,2723270.0,10784.0,563240.0,7853.0,1193061.0,13549.0,111.41,90.73,3.34,63.73,0.95,2.16,0.41,0.81,13.21,5225,東科-KY,其他電子業
2016Q1,3114068.0,1101399.0,2012669.0,-54875.0,817649.0,614691.0,0.59,61344.0,6433.0,1123655.0,1964176.0,1000494.0,62176.0,200238.0,1070.0,174982.0,54911.0,196.32,176.31,58.33,35.37,6.72,3.08,1.76,2.77,24.82,5234,達興材料,光電業
2016Q1,9418393.0,3133962.0,6284431.0,-213321.0,2071101.0,1791070.0,0.48,87847.0,9705.0,3233896.0,6006048.0,3102065.0,89421.0,1278178.0,1568.0,1623968.0,78142.0,193.61,152.41,57.02,33.27,3.77,1.45,0.82,1.24,13.52,5243,乙盛-KY,光電業
2016Q1,1645155.0,228702.0,1416453.0,116199.0,414919.0,205539.0,1.1,71958.0,9584.0,133529.0,1432389.0,228702.0,76461.0,182471.0,0,129133.0,62374.0,626.31,546.53,0,13.9,15.03,1.05,3.81,4.52,50.46,5269,祥碩,半導體業
2016Q1,1670635.0,329662.0,1340973.0,72562.0,288073.0,199764.0,1.02,43483.0,4915.0,737523.0,834970.0,230730.0,43916.0,174128.0,1373.0,271090.0,38568.0,361.88,286.41,32.67,19.73,13.39,1.14,2.4,2.94,30.66,5284,jpp-KY,其他業
2016Q1,2708765.0,1075612.0,1633153.0,100358.0,542523.0,452570.0,0.39,35800.0,6312.0,940088.0,1722385.0,380117.0,33409.0,491201.0,4722.0,474417.0,29488.0,453.12,323.9,8.58,39.71,5.44,0.87,1.22,1.82,16.58,5285,界霖,半導體業
2016Q1,3115566.0,544528.0,2571038.0,64856.0,1095998.0,878280.0,1.97,171356.0,43451.0,623870.0,2363142.0,500211.0,150489.0,348169.0,163.0,596409.0,127905.0,472.43,402.82,1052.26,17.48,11.67,2.41,4.03,5.05,19.86,5288,豐祥-KY,電機機械
2016Q1,7259678.0,3090973.0,4168705.0,272188.0,954003.0,551749.0,1.58,227720.0,38639.0,2447986.0,3243901.0,990882.0,237045.0,503384.0,8866.0,502531.0,189081.0,327.38,276.57,26.68,42.58,19.82,1.05,2.76,4.63,42.16,5306,桂盟,其他業
2016Q1,21953702.0,14821881.0,7131821.0,1876738.0,8809588.0,7572967.0,1.17,350882.0,63613.0,3421693.0,17525654.0,14594040.0,348490.0,5031506.0,26095.0,3083245.0,287269.0,120.09,85.61,14.45,67.51,3.26,1.46,1.39,4.08,14.04,5388,中磊,通信網路業
2016Q1,12152528.0,5941724.0,6210804.0,206241.0,5504344.0,4813174.0,1.76,369353.0,82658.0,2742463.0,7973145.0,5311260.0,325763.0,2020268.0,6827.0,3274599.0,286695.0,150.12,112.08,55.1,48.89,5.21,2.54,2.5,4.72,12.56,5434,崇越,電子通路業
2016Q1,50740271.0,30725189.0,20015082.0,1349928.0,9052206.0,8085722.0,0.06,91598.0,33008.0,12885603.0,31648693.0,18961348.0,56530.0,4266745.0,109501.0,10010058.0,58590.0,166.91,144.41,1.84,60.55,0.65,1.89,0.24,0.29,10.68,5469,瀚宇博,電子零組件業
2016Q1,3638860.0,501680.0,3137180.0,-69910.0,618610.0,360874.0,0.16,32865.0,5565.0,460153.0,2875134.0,401264.0,33285.0,394258.0,0,365795.0,27300.0,716.52,618.27,0,13.79,4.41,1.01,0.74,0.87,41.66,5471,松翰,半導體業
2016Q1,1371994.0,389187.0,982807.0,39777.0,269806.0,186262.0,0.02,6080.0,3574.0,258995.0,1027708.0,389187.0,-10343.0,418965.0,481.0,226344.0,2506.0,264.07,156.41,13.64,28.37,0.93,0.45,0.19,0.25,30.96,5484,慧友,光電業
2016Q1,9331257.0,4005652.0,5325605.0,97982.0,1221705.0,1146215.0,-0.02,-4692.0,2903.0,332423.0,7820457.0,2119139.0,-11974.0,29697.0,7880.0,2718866.0,-7595.0,369.04,367.64,0.4,42.93,-0.62,36.57,0.06,-0.14,6.18,5515,建國,建材營造業
2016Q1,7478887.0,4562713.0,2916174.0,-88732.0,183469.0,153856.0,0.01,654.0,-1414.0,93346.0,6735030.0,1995599.0,1029.0,5812239.0,1202.0,151246.0,2068.0,337.49,46.24,1.54,61.01,1.13,0.03,0.08,0.07,16.14,5519,隆大,建材營造業
2016Q1,8394283.0,4230822.0,4163461.0,334044.0,894657.0,839577.0,0.02,6191.0,1378.0,882737.0,6927831.0,3886303.0,17766.0,990608.0,8556.0,1229847.0,4813.0,178.26,152.77,1.72,50.4,0.54,0.86,0.13,0.12,6.16,5521,工信,建材營造業
2016Q1,99087152.0,55245047.0,43842105.0,-3025278.0,2547816.0,1829844.0,0.44,437299.0,68385.0,30744.0,86494621.0,52817731.0,481983.0,75073808.0,68209.0,57091.0,368914.0,163.76,21.62,7.41,55.75,14.48,0.03,0.43,0.84,28.18,5522,遠雄,建材營造業
2016Q1,9349263.0,4934198.0,4415065.0,39666.0,155983.0,116997.0,-0.04,4756.0,14861.0,80489.0,6541891.0,4875566.0,7032.0,4441033.0,6154.0,457167.0,-10105.0,134.18,43.09,1.77,52.78,-6.48,0.03,-0.24,-0.23,24.99,5525,順天,建材營造業
2016Q1,46222713.0,34044906.0,12177807.0,-358319.0,2041122.0,1450882.0,0.27,281384.0,54032.0,4383605.0,40547289.0,21390590.0,331314.0,26400966.0,196232.0,44407.0,227352.0,189.56,66.13,2.43,73.65,11.14,0.05,0.84,1.87,28.92,5531,鄉林,建材營造業
2016Q1,14448491.0,7213561.0,7234930.0,-179334.0,610247.0,375670.0,0.43,155654.0,39784.0,4308615.0,9685293.0,5061719.0,168078.0,9060115.0,12723.0,7802.0,115870.0,191.34,12.35,13.23,49.93,18.99,0.04,0.88,1.61,38.44,5533,皇鼎,建材營造業
2016Q1,26369240.0,15781051.0,10588189.0,1433642.0,2899139.0,2182005.0,2.3,672828.0,42484.0,88054.0,25850264.0,15595117.0,674562.0,22813755.0,3040.0,12326.0,630344.0,165.76,19.47,222.32,59.85,21.74,0.09,2.31,6.19,24.74,5534,長虹,建材營造業
2016Q1,4911526.0,1326420.0,3585106.0,176711.0,1381124.0,1169292.0,0.44,92481.0,18307.0,994335.0,3821697.0,1205674.0,92327.0,1608046.0,4445.0,871011.0,74174.0,316.98,183.6,21.81,27.01,5.37,0.71,1.56,2.09,15.34,5538,東明-KY,鋼鐵工業
2016Q1,7010598.0,3117472.0,3893126.0,-1543.0,302572.0,161382.0,0.21,45881.0,0,1551250.0,562238.0,910181.0,58946.0,0.0,13355.0,103073.0,45881.0,61.77,61.77,4.44,44.47,15.16,0,0.84,1.19,46.66,5607,遠雄港,航運業
2016Q1,33061140.0,23926334.0,9134806.0,27360.0,920504.0,1128286.0,-0.85,-364028.0,4398.0,30971819.0,1604596.0,6696117.0,-283956.0,238721.0,82753.0,83363.0,-368426.0,23.96,20.4,-3.4,72.37,-40.02,4.57,-0.84,-3.91,-22.57,5608,四維航,航運業
2016Q1,1773898.0,584436.0,1189462.0,70549.0,534507.0,443557.0,0.59,41580.0,6713.0,281809.0,1315486.0,571364.0,34253.0,0.0,0,102499.0,34867.0,230.24,230.24,0,32.95,6.52,0,2.02,2.95,17.02,5706,鳳凰,觀光事業
2016Q1,273727529.0,232144728.0,41582801.0,1597221.0,8771600.0,3247374.0,1.42,2298934.0,595317.0,9931587.0,214295323.0,188359137.0,2199860.0,278.0,1220137.0,187136752.0,1703617.0,113.77,113.77,2.88,84.81,19.42,13391.23,0.96,4.17,62.98,5871,中租-KY,其他業
2016Q1,3296410368.0,3101484251.0,194926117.0,35016398.0,0,0,0.28,3777480.0,0,0.0,0.0,0.0,0,0.0,5060248.0,0.0,3237658.0,0,0,1.75,94.09,0,0,0.25,1.68,0,5880,合庫金,金融保險業
2016Q1,662030.0,383605.0,278425.0,-49070.0,225145.0,90712.0,-0.19,-17072.0,919.0,5871.0,555715.0,325893.0,-17514.0,304352.0,1030.0,76908.0,-17991.0,170.52,77.13,-15.57,57.94,-7.99,0.29,-2.54,-6.21,59.71,5906,台南-KY,貿易百貨業
2016Q1,23878607.0,13576029.0,10302578.0,-914368.0,1883302.0,347976.0,-0.39,48431.0,124639.0,5922443.0,9458703.0,7190014.0,390416.0,229190.0,32131.0,93126.0,-76208.0,131.55,128.37,2.51,56.85,-4.05,1.54,-0.51,-0.73,81.52,5907,大洋-KY,貿易百貨業
2016Q1,97667426.0,65831869.0,31835557.0,251020.0,0,0,0.07,285938.0,0,0.0,83929303.0,63948147.0,0,0.0,56099.0,0.0,220921.0,131.25,131.25,6.1,67.4,0,0,0.29,0.7,0,6005,群益證,金融保險業
2016Q1,23146591.0,20029185.0,3117406.0,40109.0,0,0,1.18,163137.0,0,0.0,22646131.0,20015834.0,0,0.0,831.0,0.0,144547.0,113.14,113.14,197.31,86.53,0,0,0.67,4.74,0,6024,群益期,金融保險業
2016Q1,10107798.0,6540688.0,3567110.0,653938.0,2004082.0,1749676.0,0.44,88234.0,18082.0,3981142.0,5822627.0,4592894.0,56810.0,757882.0,20975.0,2530889.0,70152.0,126.77,110.27,5.21,64.71,3.5,2.42,0.87,1.97,12.69,6108,競國,電子零組件業
2016Q1,5814110.0,3815782.0,1998328.0,-252436.0,2152505.0,1962362.0,0.61,70758.0,13109.0,370915.0,5119052.0,3808175.0,68375.0,3137522.0,2919.0,1148543.0,57649.0,134.42,52.03,25.24,65.63,2.68,0.72,1.12,2.92,8.83,6112,邁達特,資訊服務業
2016Q1,8207175.0,2896159.0,5311016.0,274931.0,1592473.0,1241114.0,0.48,161346.0,76506.0,797701.0,6857651.0,2721574.0,183557.0,447231.0,7253.0,1847881.0,84840.0,251.97,235.54,23.25,35.29,5.33,2.79,1.08,1.61,22.06,6115,鎰勝,電子零組件業
2016Q1,38410528.0,6736936.0,31673592.0,672180.0,3596591.0,3862529.0,-0.28,-921365.0,-32.0,18528407.0,10429576.0,6711000.0,-783129.0,1611175.0,15813.0,1464379.0,-921333.0,155.41,131.4,-57.27,17.54,-25.62,2.15,-2.33,-2.87,-7.39,6116,彩晶,光電業
2016Q1,3043240.0,1356249.0,1686991.0,-92784.0,523479.0,430138.0,-0.47,-48799.0,-4083.0,1388524.0,1487707.0,1310077.0,-45601.0,589667.0,3080.0,381289.0,-44716.0,113.56,68.55,-14.84,44.57,-8.54,0.73,-1.35,-2.64,17.83,6117,迎廣,電腦及週邊設備業
2016Q1,27223416.0,13876290.0,13347126.0,1024427.0,7510381.0,7110402.0,-0.1,-36168.0,37893.0,8355664.0,17529862.0,10632134.0,-80762.0,2727755.0,7467.0,1852973.0,-74061.0,164.88,139.22,-3.84,50.97,-0.99,2.78,-0.21,-0.55,5.33,6120,達運,光電業
2016Q1,3628018.0,1685921.0,1942097.0,97628.0,483635.0,250148.0,1.04,115822.0,20873.0,1543876.0,1252100.0,1262952.0,122250.0,281005.0,4332.0,278292.0,94949.0,99.14,76.89,27.74,46.47,19.63,0.84,2.71,5.0,48.28,6128,上福,電腦及週邊設備業
2016Q1,1840799.0,216639.0,1624160.0,31757.0,251945.0,202153.0,-0.07,-9321.0,-1585.0,446439.0,1326087.0,214337.0,-2355.0,160800.0,0,211581.0,-7736.0,618.69,543.67,0,11.77,-3.07,1.22,-0.42,-0.48,19.76,6133,金橋,電子零組件業
2016Q1,3121258.0,115845.0,3005413.0,23356.0,198131.0,130244.0,0.29,36276.0,2727.0,170452.0,1405094.0,94652.0,8361.0,131587.0,0,118406.0,33549.0,1484.48,1345.46,0,3.71,16.93,0.91,1.1,1.15,34.26,6136,富爾特,通信網路業
2016Q1,4386744.0,2544708.0,1842036.0,155409.0,696345.0,657029.0,-0.55,-46731.0,24624.0,2342969.0,1939525.0,2266190.0,-53389.0,247308.0,9707.0,994151.0,-71355.0,85.59,74.67,-3.81,58.01,-10.25,2.73,-1.26,-3.77,5.65,6141,柏承,電子零組件業
2016Q1,5320489.0,1883764.0,3436725.0,-62371.0,875288.0,766500.0,0.91,286173.0,41101.0,598609.0,4533368.0,1883703.0,-73339.0,535349.0,6258.0,365257.0,245072.0,240.66,212.24,46.73,35.41,28.0,1.4,4.16,7.59,12.43,6142,友勁,通信網路業
2016Q1,6352555.0,4040079.0,2312476.0,276665.0,1977489.0,1728910.0,-0.33,-56138.0,-563.0,1433908.0,4748233.0,3790456.0,-43673.0,1118243.0,7303.0,1775414.0,-55575.0,125.27,95.77,-6.69,63.6,-2.81,1.52,-0.74,-2.38,12.57,6152,百一,通信網路業
2016Q1,14896108.0,6595358.0,8300750.0,740905.0,3132405.0,2833728.0,-0.36,-121459.0,-4278.0,5176883.0,9370361.0,4904237.0,-100926.0,1537836.0,3281.0,3344059.0,-117181.0,191.07,159.71,-36.02,44.28,-3.74,1.67,-0.74,-1.4,9.54,6153,嘉聯益,電子零組件業
2016Q1,2205165.0,744422.0,1460743.0,23933.0,144772.0,105297.0,0.14,13660.0,1436.0,383414.0,1385535.0,696684.0,13520.0,144545.0,1831.0,158951.0,12224.0,198.88,178.13,8.46,33.76,8.44,0.71,0.62,0.84,27.27,6155,鈞寶,電子零組件業
2016Q1,2576431.0,967225.0,1609206.0,67081.0,371110.0,275183.0,0.11,22549.0,8947.0,676429.0,1768151.0,738229.0,17389.0,255432.0,1627.0,393028.0,13602.0,239.51,204.91,14.86,37.54,3.67,1.03,0.58,0.85,25.85,6164,華興,光電業
2016Q1,498725.0,35017.0,463708.0,5870.0,32730.0,29711.0,-0.18,-8806.0,0,71972.0,295520.0,34355.0,-8973.0,2393.0,1.0,30871.0,-8806.0,860.2,853.23,-8805.0,7.02,-26.9,12.17,-1.76,-1.88,9.22,6165,浪凡,其他業
2016Q1,8075769.0,3165790.0,4909979.0,443988.0,2063601.0,1125614.0,0.26,70085.0,13047.0,1137424.0,5582050.0,3062627.0,55804.0,1773580.0,5612.0,1302481.0,57038.0,182.26,124.35,13.49,39.2,2.76,0.64,0.79,1.29,45.45,6166,凌華,電腦及週邊設備業
2016Q1,4019160.0,1442573.0,2576587.0,143997.0,693508.0,653080.0,-0.35,-80499.0,0,739532.0,2668148.0,820253.0,-57822.0,411436.0,3555.0,857328.0,-80499.0,325.28,275.12,-21.64,35.89,-11.61,1.55,-1.81,-3.07,5.83,6168,宏齊,光電業
2016Q1,49179118.0,24849250.0,24329868.0,5788333.0,11875883.0,10689989.0,0.94,548337.0,112438.0,8480509.0,39317952.0,23931726.0,512849.0,2156749.0,55438.0,8222505.0,435899.0,164.29,155.28,10.89,50.53,3.67,4.64,0.93,1.79,9.99,6176,瑞儀,光電業
2016Q1,12128469.0,8185541.0,3942928.0,322364.0,1113577.0,832283.0,0.85,173895.0,5260.0,139600.0,10692011.0,5482467.0,161190.0,8340996.0,10601.0,16660.0,168635.0,195.02,42.88,17.4,67.49,15.14,0.1,1.48,4.37,25.26,6177,達麗,建材營造業
2016Q1,2563260.0,509789.0,2053471.0,22753.0,294055.0,170277.0,0.32,57981.0,9473.0,580046.0,1342869.0,388455.0,55922.0,2368.0,79.0,127311.0,48508.0,345.69,345.09,734.94,19.89,16.5,91.4,1.86,2.39,42.09,6183,關貿,資訊服務業
2016Q1,10103244.0,5277363.0,4825881.0,206846.0,423315.0,322613.0,-0.66,-102394.0,11614.0,2801847.0,3145794.0,2220824.0,-60845.0,125034.0,19191.0,129655.0,-114008.0,141.65,136.02,-4.34,52.23,-26.93,2.44,-1.0,-2.34,23.79,6184,大豐電,其他業
2016Q1,7659792.0,3879555.0,3780237.0,78013.0,4063387.0,3686945.0,0.65,150523.0,27946.0,414491.0,7152806.0,3690653.0,182747.0,2719798.0,7472.0,2301118.0,122577.0,193.81,120.11,21.14,50.65,3.02,1.36,1.67,3.32,9.26,6189,豐藝,電子通路業
2016Q1,23215036.0,12124768.0,11090268.0,-46683.0,5421149.0,4874089.0,0.12,84403.0,23414.0,6551214.0,13952731.0,7345089.0,73941.0,2712468.0,39409.0,5324696.0,60989.0,189.96,153.03,3.14,52.23,1.13,1.75,0.37,0.55,10.09,6191,精成科,電子零組件業
2016Q1,6534024.0,2239342.0,4294682.0,188224.0,1177900.0,873126.0,0.92,126918.0,17709.0,899028.0,5366214.0,1624330.0,118772.0,1490817.0,769.0,963232.0,109209.0,330.36,238.58,166.04,34.27,9.27,0.56,1.67,2.57,25.87,6192,巨路,其他電子業
2016Q1,12420150.0,7818158.0,4601992.0,-693629.0,4242246.0,3714080.0,0.86,175390.0,36037.0,1397965.0,10451546.0,7657636.0,192548.0,2087919.0,10798.0,3270113.0,139353.0,136.49,109.22,17.24,62.95,3.28,1.71,1.22,3.07,12.45,6196,帆宣,其他電子業
2016Q1,4775442.0,1073628.0,3701814.0,202322.0,997399.0,843112.0,0.23,54114.0,14894.0,542811.0,3903520.0,1037826.0,15723.0,735533.0,0,1073462.0,39220.0,376.12,305.25,0,22.48,3.93,1.09,0.81,1.06,15.47,6197,佳必琪,電子零組件業
2016Q1,3229113.0,800092.0,2429021.0,66382.0,777724.0,620813.0,0.46,50379.0,9370.0,652184.0,2494147.0,658202.0,54919.0,275503.0,18.0,427790.0,41009.0,378.93,337.08,2799.83,24.78,5.27,2.13,1.27,1.7,20.18,6201,亞弘電,其他電子業
2016Q1,5161093.0,933171.0,4227922.0,97967.0,908086.0,460491.0,0.74,195134.0,26014.0,460973.0,3936370.0,770509.0,173101.0,635341.0,0,96377.0,169120.0,510.88,428.42,0,18.08,18.62,0.75,3.31,4.09,49.29,6202,盛群,半導體業
2016Q1,2376437.0,656456.0,1719981.0,-18313.0,488855.0,340434.0,0.44,43361.0,10422.0,304268.0,1761729.0,558167.0,48589.0,149009.0,0,496119.0,32939.0,315.63,288.93,0,27.62,6.74,2.26,1.37,1.92,30.36,6205,詮欣,電子零組件業
2016Q1,6198386.0,1090001.0,5108385.0,255000.0,1343824.0,868996.0,1.51,254897.0,36906.0,1149511.0,4760270.0,1038078.0,292352.0,743607.0,0,1003810.0,217991.0,458.57,386.93,0,17.59,16.22,1.23,3.58,4.36,35.33,6206,飛捷,電腦及週邊設備業
2016Q1,5650562.0,1690583.0,3959979.0,108725.0,920996.0,847810.0,-0.04,-18386.0,-6443.0,2546007.0,2941270.0,1434461.0,-39720.0,745941.0,5876.0,653407.0,-11943.0,205.04,153.04,-2.13,29.92,-1.3,1.11,-0.14,-0.3,7.95,6209,今國光,光電業
2016Q1,17292628.0,10249773.0,7042855.0,383910.0,4646044.0,3901607.0,0.85,431350.0,170674.0,3381062.0,13347926.0,8964181.0,450023.0,1183662.0,13151.0,6554061.0,260676.0,148.9,135.7,33.8,59.27,5.61,3.64,1.56,3.72,16.02,6213,聯茂,電子零組件業
2016Q1,17980543.0,4859982.0,13120561.0,-172227.0,3723651.0,2751016.0,0.38,112229.0,20466.0,2069818.0,12983493.0,4599598.0,59200.0,1993211.0,4326.0,3107407.0,91763.0,282.27,238.94,26.94,27.03,2.46,1.39,0.52,0.7,26.12,6214,精誠,資訊服務業
2016Q1,2041422.0,881960.0,1159462.0,57010.0,419913.0,306204.0,0.17,18597.0,5072.0,491302.0,1262451.0,622095.0,22958.0,471803.0,2999.0,354317.0,13525.0,202.94,127.09,7.2,43.2,3.22,0.63,0.76,1.17,27.08,6215,和椿,其他電子業
2016Q1,1788545.0,369005.0,1419540.0,74783.0,302194.0,148584.0,0.68,68129.0,14720.0,152153.0,1622468.0,326451.0,82516.0,109317.0,0,191791.0,53409.0,497.0,463.52,0,20.63,17.67,1.31,3.12,3.83,50.83,6216,居易,通信網路業
2016Q1,2664223.0,474340.0,2189883.0,65986.0,371569.0,188807.0,1.04,100017.0,16325.0,826965.0,1733947.0,447282.0,99953.0,291958.0,0,252913.0,83692.0,387.66,322.39,0,17.8,22.52,0.7,3.23,3.93,49.19,6224,聚鼎,電子零組件業
2016Q1,52521.0,40503.0,12018.0,-5152.0,10193.0,12541.0,-0.07,-6231.0,-4.0,2536.0,47134.0,37285.0,-6360.0,39555.0,0,0.0,-6227.0,126.42,20.33,0,77.12,-61.09,0.29,-10.27,-41.15,-23.04,6225,天瀚,光電業
2016Q1,2275830.0,1207870.0,1067960.0,49237.0,244739.0,175540.0,-0.18,-19115.0,-1184.0,617981.0,1311301.0,796646.0,-9701.0,487948.0,6314.0,350782.0,-17931.0,164.6,103.35,-2.03,53.07,-7.33,0.37,-0.52,-1.65,28.27,6226,光鼎,光電業
2016Q1,6139283.0,2438585.0,3700698.0,267968.0,1741261.0,1283446.0,2.52,275822.0,58040.0,1131308.0,4757587.0,2163503.0,310802.0,766193.0,1033.0,1815580.0,217782.0,219.9,184.49,268.01,39.72,12.51,1.56,3.54,6.05,26.29,6230,尼得科超眾,電腦及週邊設備業
2016Q1,2384744.0,1044118.0,1340626.0,14641.0,505665.0,401744.0,0.23,49693.0,12011.0,323395.0,1356024.0,900111.0,25885.0,199000.0,1189.0,578898.0,37682.0,150.65,128.54,42.79,43.78,7.45,2.15,1.59,2.83,20.55,6235,華孚,電腦及週邊設備業
2016Q1,70446410.0,27389980.0,43056430.0,3312909.0,10618124.0,8558664.0,1.21,1399467.0,182221.0,35400309.0,31140876.0,10947486.0,1458498.0,2853326.0,41290.0,4624591.0,1217246.0,284.46,258.39,34.89,38.88,11.46,3.06,1.76,2.86,19.4,6239,力成,半導體業
2016Q1,899706.0,84822.0,814884.0,21630.0,117219.0,83344.0,-0.31,-23459.0,0,16380.0,867394.0,80468.0,-24280.0,76503.0,0,148001.0,-23459.0,1077.94,982.86,0,9.43,-20.01,1.1,-2.6,-2.84,28.9,6243,迅杰,半導體業
2016Q1,12897427.0,4511354.0,8386073.0,764367.0,1240338.0,942101.0,0.34,154376.0,31140.0,6368893.0,5803735.0,2840814.0,168629.0,85476.0,7880.0,1251716.0,123236.0,204.3,201.29,20.59,34.98,9.94,12.59,1.02,1.51,24.04,6257,矽格,半導體業
2016Q1,20026938.0,5921430.0,14105508.0,621543.0,3751182.0,2826275.0,1.63,508075.0,86230.0,5284145.0,14035600.0,4769336.0,603706.0,1418519.0,5901.0,2521251.0,421845.0,294.29,264.55,87.1,29.57,11.25,1.78,2.03,2.88,24.66,6269,台郡,電子零組件業
2016Q1,15495079.0,5154806.0,10340273.0,354048.0,1916650.0,1447080.0,1.39,268172.0,42474.0,5236062.0,10027967.0,1970168.0,275904.0,866453.0,12530.0,1327338.0,225698.0,508.99,465.01,22.4,33.27,11.78,1.64,1.53,2.2,24.5,6271,同欣電,半導體業
2016Q1,5682913.0,1936546.0,3746367.0,-72922.0,1228531.0,462286.0,1.83,287244.0,67765.0,2054201.0,3153924.0,1517379.0,270160.0,904138.0,2959.0,535472.0,219479.0,207.85,148.27,98.07,34.08,17.87,0.53,3.94,6.02,62.37,6277,宏正,電腦及週邊設備業
